Comment;Sentiment;Confidence Score
CNBC showing shark tank and  cNN. was  crying. That Donald Trump was  being mean to nikki....;negative;0.873199999332428
Uncle T alert in the background.;negative;0.6580629348754883
"LOL ! In a 2 person race, coming 2nd isn't that much of a big deal though, especially when one of them had the backing of corporate donors, liberal media and democrats masquerading as republicans/independents while the other one is facing political persecution and has only done limited rallies.
Besides, why the hell would anyone vote a wannabe Hillary when the original is still alive and kicking ?";negative;0.7872501611709595
Who can trump cooperate with if he becomes president again, Not Europe, maybe with dictators from all over the world, it will probably make America great again like putins russia 🤣🤣🤣🤣🇩🇰;negative;0.8850876092910767
Never had a second of doubt, Vivek is definitely President Trump’s VP pick! TRUMP/VIVEK2024! ❤️🤍💙🇺🇸, he always lets Vivek talk first which is amazing!!! #45 will be #47 soon get out of the way SLEEPY JOE 😴 lol 😂. Truly amazing he won by double digits going against Dems and Independents too TRUMP IS STRONGER THAN EVER!!!;positive;0.9797321557998657
Trump 2024! Save America!!;negative;0.6005879640579224
LOLOLOLOL USA!!❤❤❤❤❤;positive;0.9065911173820496
Trump 2024🇺🇸🇺🇸🇺🇸;positive;0.549938976764679
Squeal Porkchop Donny...sqeal;negative;0.9134947061538696
USA 🇺🇸 ❤ 🎉;positive;0.5745120048522949
Trump 2024! Protect our children and borders🙏;positive;0.6725788116455078
"Trump gave everyone a forgiveness speech. For Vivek and DeSantis, they both bowed out and endorsed Trump, who is going to win. There just isn't a contest about this anymore. Not only did Nikki not take the olive branch, she struts around acting like she's won. Trump has decided it's now go time against her.

And the only reason Haley got such good numbers is because of DEMOCRAT SUPPORT.";negative;0.6063092350959778
It also shows the immense task ahead of Donald Trump and his team, a lot Democrats voters were hardened by hate, irrational hate, November is not a slam dunk, Trump has to fight to the last breath, no other way, fight disinformation, election interference, fight lies;positive;0.9885143637657166
Usa USA USA.usa.usa🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲 Donald trump for president of 2024 go Donald trump make America great again 🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲;positive;0.8188421726226807
Not even the anti Trumpers and democraps could not push #nevernikki over rhe top;negative;0.9794335961341858
"Whoever voted for Nikki just know you are the problem in the world today
(repost)";negative;0.5562410354614258
Trump winning NH was an absolute shock to everyone except those with a lick of sense.;positive;0.9645817875862122
Trump 2024 to save Our Freedom and Country! God Will help us all !;positive;0.6923801302909851
"Trump 2024 💪🏻💪🏻💪🏻🇺🇸🇺🇸🇺🇸🇺🇸
We love USA God bless America 🇺🇸🇺🇸";positive;0.7077235579490662
Go Nikki!! Got the old man riled up! At least he remembered who she was this time.;positive;0.7763988971710205
What do you think about this new?;negative;0.5473885536193848
Marvellous!;positive;0.996709942817688
Trump;positive;0.549938976764679
Trump 2024!!!;negative;0.5110973715782166
Now that the Don has attracted the independent voter, the general election should be a🔒 for Trump to win. We will win with grace and restore the power back to the people where it belongs.;positive;0.6746097803115845
Trump beats another woman.;negative;0.8113041520118713
Thank You, LORD for living Biden too!;positive;0.914124608039856
Trump;positive;0.549938976764679
"Trump won in Iowa now is big wins at New Hampshire with 2 digits please vote for Trump let’s he fixed our country, The only Trump can fix this country after 8 years Obama and 4 years Joe Biden ruined our country and made this country inflation and unemployment rate very high 
Please vote for Donald J Trump 2024";negative;0.7511841058731079
Nikki is such a narcissist;negative;0.949752151966095
Oh look He got a few more votes to win I'm sure they were paid for or he  bribed or blackmailed for a vote GMAB;negative;0.8918401002883911
Hailey Fake it till you make it;negative;0.8822307586669922
"Indian Haley , her actual name
Is nemrata anji pajet.";negative;0.5024179816246033
Excellent;positive;0.9893110990524292
Central Park 5. scott standing back there grinning ???????????????????;positive;0.528220534324646
Can you imagine having a President that took NO salary, put ALL American Citizens First, ran the country like a business instead of a party while increasing EVERYBODY'S spendable income and lifestyle, making us energy independent at a cheap price. Also increasingly making the country more safe with a stronger military, bringing back Manufacturing, and increasing the border security on a daily basis. Using his own plane, not taxpayers, which he acquired running his own successful businesses not government grants while providing thousands of American jobs. Playing golf at his own resorts at his own expense with his own money, not taxpayers. And during his FIRST hole at playing golf accomplishes more Making America Great Again then the Democrats have done in the past 100 years. Now go enjoy your trip to the gas station and grocery store this week while you're paying your utilities. WHILE you're out there be sure and talk to other American Citizens about how great things are now with Biden and the Democrats.;negative;0.8330122828483582
Can you imagine having a President that took NO salary, put ALL American Citizens First, ran the country like a business instead of a party while increasing EVERYBODY'S spendable income and lifestyle, making us energy independent at a cheap price. Also increasingly making the country more safe with a stronger military, bringing back Manufacturing, and increasing the border security on a daily basis. Using his own plane, not taxpayers, which he acquired running his own successful businesses not government grants while providing thousands of American jobs. Playing golf at his own resorts at his own expense with his own money, not taxpayers. And during his FIRST hole at playing golf accomplishes more Making America Great Again then the Democrats have done in the past 100 years. Now go enjoy your trip to the gas station and grocery store this week while you're paying your utilities. WHILE you're out there be sure and talk to other American Citizens about how great things are now with Biden and the Democrats.;positive;0.9404756426811218
"Forbes for Donald J TRUMP 2024 🇺🇸‼️‼️ 
-Latins for TRUMP 🇮🇱🇺🇸‼️‼️‼️‼️";positive;0.6686897277832031
I'm from Russia. I'm not a fan of Putin at all. I would prefer Mr. Trump. A true patriot and fighter. I envy the Americans. Don't miss your chance. Democrats-leftists-turboliberals are crazy. I want our countries to be on good terms. Together we solved the global really important issues of the planet.;negative;0.8781675696372986
Shes a liberal Democrat.  I hope she runs as an independent.  Her policies are socialist.  She wants to raise the age to draw social security on those who paid into the system their whole lives while giving out handouts to the lazy members in our society;negative;0.788105845451355
Hey Nikki,  if your not first your last.;positive;0.5969203114509583
TRUMP 2024🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸;positive;0.549938976764679
in spite of the mainstream medias best efforts, it appears the voters can see through their $hit.;positive;0.5579793453216553
Jesus, Trump, America in that order please!;negative;0.8040544986724854
I love how Trump wins New Hampshire AND slams the rino governor at the same time. Legend!;positive;0.9606110453605652
"_🎶'NIMR0DA  you ain't get'n Nada_
_coz we don't want no Pigeons'_
We want a Legend to get unrobbed of his rightful second term later this year✴️🇺🇸✌🏾";negative;0.7694841623306274
Is it possible to convert new york?;negative;0.6685235500335693
I'm still waiting for America to have a native American Indian as president of the United States of America. Now that's worth living to see happen!;positive;0.5347968339920044
What a big orange baby!. Would you be proud of your son if he behaved this way after winning a match? Do better GOP!;negative;0.8709410429000854
Doesn't get much easier for Nikki Vegas south Carolina and florida;positive;0.5950785279273987
She’s woke. She would keep the boarders open 100% for 4 years straight.;positive;0.889771580696106
Trump 2024 !!!! Sorry haters 🤫;negative;0.7421846985816956
Trump is the last best hope for mankind, without him as potus, we face 1000 year of darkness.;positive;0.5001585483551025
Sad that he has so many people  fooled..we're in for chaos..from a very evil man;negative;0.7875632047653198
Guess Nikki will need to get beat in more primaries before she wakes up to reality. Trump has this nomination in the bag.;positive;0.5437983870506287
Haley is a Biden puppet;positive;0.7111831307411194
Republicans knows who’s RINO😂😂😂;negative;0.5743950605392456
Where's slomojoe?🖕fjb;negative;0.8804870843887329
When GOD is with you nobody can stay in your way TRUMP is an example of it;negative;0.9782569408416748
Trump!!! USA;positive;0.5405870079994202
50% says they both lost on the day that matters. Bobby is collecting votes from both sides and more;negative;0.5740525722503662
Trump - Vivek 2024;positive;0.660903811454773
"Only Forbes informs. ""Look! Up in the sky! It's a bird! It's a plane! No, it's SuperTrump! Faster than a CNN hoax. More powerful than the deep state. Able to leap over never-Trumpers in a single bound. The Adventures of SuperTrump."" Coming to a voter booth near you.";positive;0.7351417541503906
Lets go;negative;0.6599881649017334
Definitely was rigged.;negative;0.6940041184425354
#Trump2024;positive;0.6403310298919678
"And the Trump train is still in motion. 
Go get em, Trump. Give them hell the same way they gave us hell. No mercy.

Trump 2024.";positive;0.5835443735122681
God is in control ❤;positive;0.7724334597587585
You have a pretty by governor when anybody can come in off the street and vote in a GOP election;positive;0.6207689046859741
